Powder v4.0 S1286 90MR21 Y286 DOUBLE  T=19X2        15.000                      
       100       150      3900           196.93001  13.00000 0.0200000
  0.4367  0.4469  0.4621  0.5332  0.5941  0.6043  0.7160  0.9496  1.5894  2.0769
  2.1937  2.2902  2.1784  1.7874  1.5945  1.1628  1.0054  0.9902  1.2136  1.3710
  1.5386  1.1324  1.1019  1.0359  0.8175  0.6449  0.5383  0.4265  0.4367  0.4875
  0.3301  0.3808  0.3453  0.3808  0.2844  0.3351  0.2641  0.3605  0.3250  0.2945
  0.3148  0.3402  0.4164  0.2641  0.3758  0.3250  0.2742  0.3351  0.2844  0.4113
  0.3301  0.3098  0.3250  0.3250  0.3555  0.4062  0.3961  0.3250  0.3047  0.3098
  0.3605  0.2996  0.3808  0.3199  0.2996  0.3148  0.2488  0.3148  0.2387  0.3656
  0.3199  0.3098  0.2945  0.2945  0.2742  0.2945  0.3301  0.2691  0.3148  0.3098
  0.3961  0.2894  0.3656  0.2844  0.2641  0.2336  0.4062  0.3047  0.3301  0.2590
  0.2945  0.4164  0.3098  0.2793  0.3199  0.2894  0.3047  0.3098  0.2945  0.3859
  0.3402  0.3402  0.3758  0.4316  0.4418  0.7465  0.6195  0.5840  0.6398  0.5281
  0.4824  0.4215  0.4062  0.3961  0.4621  0.4570  0.5180  0.5281  0.4215  0.4113
  0.3707  0.3707  0.3047  0.3758  0.2996  0.3707  0.3098  0.3707  0.2996  0.2691
  0.3605  0.3098  0.3250  0.3453  0.3808  0.3758  0.3098  0.3351  0.3808  0.3148
  0.3808  0.3402  0.2488  0.3504  0.3605  0.3707  0.4418  0.5078  0.6500  0.6347
  0.6246  0.4976  0.4722  0.3402  0.4418  0.3859  0.3453  0.3808  0.5738  0.5484
  0.4418  0.3808  0.4469  0.4062  0.4265  0.4469  0.3910  0.4164  0.4012  0.3453
  0.3859  0.3555  0.4824  0.5180  0.4824  0.6601  0.8886  1.3304  2.0007  2.3257
  2.3511  1.9042  1.3710  0.9953  0.7972  0.7668  0.7617  0.9851  1.2847  1.3761
  1.3304  1.3457  0.8074  0.7363  0.4164  0.4976  0.3656  0.4469  0.3402  0.4062
  0.4418  0.4875  0.5484  0.7160  0.7261  0.6804  0.5281  0.4519  0.3656  0.4367
  0.3808  0.4316  0.3808  0.5484  0.5332  0.4672  0.4164  0.3402  0.3047  0.4164
  0.3351  0.4113  0.3351  0.3199  0.2844  0.3859  0.4164  0.4316  0.3555  0.4570
  0.5281  0.5586  0.4773  0.4926  0.3707  0.3605  0.3859  0.3250  0.3758  0.3656
  0.5078  0.5129  0.5738  0.7211  0.7058  0.6195  0.5586  0.4164  0.4926  0.2590
  0.3555  0.4113  0.4113  0.5332  0.5789  0.5484  0.4672  0.3605  0.3351  0.3758
  0.4316  0.4418  0.5230  0.4773  0.5129  0.5433  0.5180  0.6551  0.5941  0.7718
  0.8988  0.9699  0.9445  0.9445  0.8683  0.9800  1.3304  2.2241  3.5850  4.4483
  4.4127  3.7272  2.5441  1.5945  1.1476  0.9293  0.8937  1.4472  1.8331  2.2343
  2.5237  2.3003  1.7163  1.0968  0.7871  0.6347  0.7515  0.6398  0.7617  0.6449
  0.6043  0.6601  0.5941  0.5180  0.4621  0.6906  0.6855  0.7211  0.9547  1.2136
  1.6503  2.6761  3.3413  3.1940  2.5187  1.7316  1.0867  0.9648  0.7261  0.8582
  0.7972  1.4777  1.5285  1.6859  1.6402  1.4472  0.7718  0.7160  0.5992  0.4773
  0.4570  0.5027  0.3859  0.3910  0.3707  0.4875  0.4773  0.5535  0.5433  0.6652
  0.7972  0.5992  0.6703  0.4519  0.3148  0.4316  0.4062  0.4367  0.5129  0.4316
  0.4672  0.5637  0.4418  0.3910  0.3808  0.3605  0.3250  0.3910  0.3808  0.3453
  0.3453  0.4164  0.3656  0.3098  0.3098  0.3351  0.4265  0.4062  0.3250  0.4265
  0.3605  0.4062  0.4316  0.4367  0.5129  0.4164  0.4773  0.5129  0.4773  0.4976
  0.5586  0.5687  0.6906  0.7617  1.1730  1.6503  2.3765  2.5898  2.7421  2.3511
  2.1530  2.4425  3.2804  4.0319  4.0674  3.5495  2.7319  2.3003  2.0109  1.6960
  1.5894  1.3152  1.6148  1.8535  2.2546  2.2698  1.7620  1.3710  0.8328  0.6449
  0.7312  0.5637  0.4722  0.4875  0.4570  0.3808  0.4824  0.3910  0.3910  0.4621
  0.4672  0.3605  0.4519  0.4570  0.3910  0.5230  0.4113  0.5332  0.4570  0.5789
  0.7972  1.0918  1.2289  1.2543  1.1375  0.8175  0.6500  0.5078  0.5230  0.5789
  0.7058  0.7261  0.7972  0.9953  0.9242  1.0004  0.8429  1.0054  1.0918  1.6300
  1.3863  1.4624  1.3050  1.1324  1.1273  1.4675  1.9347  3.0112  4.7428  5.6771
  5.1440  4.0674  2.6913  1.5640  1.2847  1.1425  1.2136  1.4066  1.7824  2.4323
  2.6964  2.5694  2.2698  1.3710  0.9648  0.9648  0.6703  0.6246  0.6601  0.5738
  0.4469  0.5383  0.4418  0.3758  0.4773  0.4012  0.4773  0.4418  0.3961  0.3656
  0.4265  0.4722  0.5586  0.4316  0.5433  0.4824  0.5332  0.5789  0.5890  0.7008
  1.0410  1.5843  2.1277  2.2343  2.1734  1.7773  1.0664  0.8785  0.6094  0.7769
  0.6855  0.8937  0.9953  1.2289  1.4117  1.4472  1.1679  0.9953  0.9496  0.7211
  0.6500  0.8785  0.8937  1.0867  1.6249  2.1734  2.7015  2.5796  2.2698  1.9296
  1.3812  1.2086  1.2187  1.3710  1.8382  2.4019  3.7983  5.5197  7.3630  7.7693
  6.3271  4.0674  2.6812  1.8179  1.4523  1.3914  1.7265  2.1226  2.6355  3.8186
  4.4381  4.8596  5.0119  4.7885  3.9049  3.0061  1.9550  1.4472  1.0765  1.0105
  1.0156  1.0867  1.3101  1.4269  2.1480  1.8941  1.6808  1.6148  0.9039  0.7312
  0.6500  0.5433  0.5383  0.5941  0.5027  0.3402  0.4926  0.5078  0.4519  0.4519
  0.4316  0.4113  0.4113  0.3351  0.3910  0.4570  0.3910  0.4875  0.4926  0.4367
  0.4621  0.4976  0.6144  0.4773  0.4926  0.4926  0.6703  0.8582  1.1222  1.3761
  1.4980  1.4421  1.2644  1.2086  1.3253  1.6859  2.7319  4.2756  6.0377  5.7635
  5.2506  3.6663  2.5491  1.8484  1.3914  1.1121  1.2492  1.6199  1.9245  2.6202
  3.2093  3.0620  2.3054  1.7163  1.1781  0.7922  0.7058  0.5383  0.5586  0.4926
  0.4824  0.4621  0.5535  0.4519  0.3808  0.4215  0.4113  0.3504  0.3758  0.3605
  0.2945  0.3656  0.3453  0.3402  0.3961  0.2894  0.3504  0.3301  0.3504  0.2945
  0.3656  0.4012  0.3605  0.2996  0.3351  0.3098  0.2590  0.3250  0.2742  0.3504
  0.4215  0.2285  0.3250  0.4012  0.3301  0.2691  0.2793  0.3047  0.3301  0.3351
  0.2691  0.3351  0.3910  0.3808  0.3453  0.3148  0.3453  0.3098  0.2844  0.2894
  0.3047  0.2641  0.3656  0.2742  0.2437  0.3402  0.3098  0.2336  0.3148  0.2844
  0.3250  0.3098  0.2996  0.2996  0.3453  0.3148  0.2590  0.1980  0.2793  0.3504
  0.2641  0.3707  0.2945  0.3250  0.2894  0.3605  0.2793  0.3250  0.2844  0.2844
  0.3707  0.3504  0.3047  0.4012  0.3605  0.3961  0.4062  0.3707  0.3098  0.3859
  0.4672  0.6906  0.7465  0.8328  0.7008  0.5840  0.4570  0.3910  0.4012  0.4469
  0.3859  0.3961  0.4215  0.4570  0.6043  0.5383  0.4672  0.4621  0.4773  0.4215
  0.4621  0.3250  0.4519  0.3250  0.4469  0.6094  0.7261  0.8480  1.2238  1.2644
  1.2593  0.8734  0.7058  0.5941  0.4519  0.4469  0.4469  0.4824  0.5535  0.6144
  0.7008  0.7211  0.9090  0.7211  0.5687  0.4824  0.4570  0.4265  0.4621  0.4621
  0.4875  0.4215  0.6297  0.7363  0.9242  1.0461  0.9597  0.8328  0.6144  0.5738
  0.5992  0.5383  0.6906  0.6652  0.6754  0.8836  1.1527  1.7570  2.0515  2.3054
  1.9906  1.3914  1.1679  0.7515  0.7312  0.5383  0.5230  0.6094  0.6957  0.8074
  0.9445  1.1222  0.9851  1.0004  0.7566  0.5992  0.4316  0.4062  0.3301  0.3910
  0.3961  0.4672  0.4265  0.4621  0.4976  0.7058  0.8429  0.8531  1.0918  0.9394
  0.7465  0.6551  0.4875  0.5535  0.3859  0.3859  0.4773  0.4672  0.5535  0.5332
  0.7617  0.7160  0.6855  0.6347  0.5941  0.5027  0.5180  0.6703  0.6297  0.9039
  0.9547  1.2086  1.1324  0.8582  0.7820  0.5992  0.5890  0.6043  0.6957  0.6957
  0.9090  1.0968  1.3761  1.7722  1.5437  1.3101  1.0968  0.9039  1.1222  1.2289
  1.4726  1.5589  2.0109  1.8535  2.1886  2.8284  3.5596  4.2299  3.7881  3.0061
  1.8839  1.2847  1.3355  1.2136  1.0410  1.2238  1.3000  1.3710  1.6199  1.8128
  2.1277  1.9652  1.6605  1.2289  0.9547  0.7160  0.5941  0.6804  0.7668  0.7465
  1.0714  1.3101  1.7113  2.1429  1.9499  1.7468  1.3812  1.1375  1.0816  0.8937
  1.0613  1.2289  1.7367  2.5339  3.4784  3.7983  3.4479  2.7370  2.0413  1.4929
  1.0156  0.9953  1.0918  1.0156  1.0562  1.2086  1.5945  1.6249  1.9753  1.6503
  1.1578  0.8531  0.7008  0.6195  0.5941  0.5840  0.4773  0.4418  0.3859  0.5332
  0.5129  0.5129  0.4570  0.4926  0.4215  0.3555  0.3859  0.4570  0.3961  0.4164
  0.4215  0.4418  0.5027  0.7058  0.7922  0.8125  0.9343  0.7261  0.6398  0.5789
  0.3555  0.4265  0.3605  0.4570  0.5027  0.4875  0.4722  0.5687  0.6043  0.6398
  0.5941  0.4773  0.4519  0.5129  0.5383  0.5637  0.6195  0.7566  0.9496  1.2390
  1.7468  1.7417  1.5691  1.0511  0.8633  0.7363  0.6144  0.5383  0.5180  0.6144
  0.5484  0.6246  0.7566  0.9445  0.9800  0.8633  0.7363  0.6297  0.4976  0.5027
  0.4316  0.4875  0.4164  0.4265  0.4012  0.4316  0.5433  0.5129  0.4926  0.4621
  0.3910  0.3504  0.3402  0.4265  0.3351  0.3605  0.3707  0.3555  0.4215  0.3961
  0.4773  0.4824  0.4570  0.4367  0.3605  0.3351  0.2894  0.3504  0.4062  0.3859
  0.4316  0.4316  0.3605  0.4113  0.4570  0.4316  0.3148  0.3758  0.3555  0.4012
  0.4062  0.3758  0.3961  0.4265  0.4418  0.4722  0.4672  0.5383  0.5281  0.5738
  0.5433  0.6144  0.6297  0.7465  0.7668  1.1425  1.6402  2.3816  3.7374  3.8237
  3.5495  2.6304  1.8585  1.2238  1.2543  1.0461  1.2238  1.4878  1.7722  2.4171
  2.8284  2.9706  2.9452  2.4171  2.1429  1.5082  1.1984  1.3000  1.0968  0.9750
  0.9547  1.0968  1.1425  1.4167  1.5386  1.4878  1.2390  1.1730  1.0511  0.8734
  0.9394  0.9800  1.1527  1.3558  1.9956  2.3612  2.5898  2.3155  1.8585  1.3507
  1.1273  1.0613  0.8582  0.7617  0.6601  0.7718  0.8328  0.9090  1.1527  1.6300
  1.6656  1.4929  1.2695  0.9140  0.7261  0.6601  0.7058  0.5738  0.5230  0.4773
  0.5180  0.5383  0.5383  0.5129  0.5535  0.6094  0.7769  0.6906  0.7515  0.6906
  0.7261  0.8582  0.9597  1.1578  1.5691  1.9753  3.3718  5.1490  6.4541  6.7537
  5.3623  3.9557  2.5187  1.6757  1.4523  1.1628  1.1273  1.0664  1.3000  1.3660
  1.9245  2.6761  3.5444  3.2956  3.0569  2.3562  1.5132  0.9394  0.8480  0.7414
  0.6398  0.6246  0.6297  0.4773  0.5687  0.4875  0.3808  0.4012  0.3555  0.3351
  0.3402  0.4012  0.3605  0.3758  0.4367  0.2234  0.3402  0.4316  0.2945  0.3402
  0.2996  0.3351  0.3301  0.4265  0.4316  0.4672  0.6094  0.7008  0.6449  0.4926
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
